115/03/04 00:10拒絕往來廠商資料,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
86860561,GR06081P077,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,線圈總成等22項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06084P079,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,加熱器外殼等34項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06079P076,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,引擎托架等23項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06075P065,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,翼子板等30項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06070P061,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,濾清器芯子等8項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06096P059,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,M936水箱焊補維修等4項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06052P043,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,油底殼等6項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06045P028,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,左邊門總成等14項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06047P042,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,燈體總成等14項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06040P029,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,右邊門總成等12項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR05090P064,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,空氣濾(內)等13項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR05065P019,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,右後視鏡及支架等5項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06077P071,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,左防濺板等37項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06049P032,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,雨刷機馬達等13項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06055P040,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,機油濾清器心子等3項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06048P039,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,防護控制箱繼電器等17項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06020P035,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,後蓋電子包等6項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06039P037,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,調節器等9項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06091P069,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,無油帆布等44項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06074P063,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,六角自鎖螺帽等23項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06076P066,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,非金屬套圈等18項 ,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06050P033,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,右防濺板等11項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06044P041,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,中心軸承等5項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
86860561,GR06046P038,軍峰企業有限公司,臺北市萬華區西藏路336號1樓,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,林振興,,起動馬達驅動齒等17項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR05058P022,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,左邊門總成等39項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06082P081,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,控制鋼纜等25項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06078P080,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,前掛環等24項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06083P078,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,減震架等25項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06081P077,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,線圈總成等22項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06091P069,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,無油帆布等44項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06074P063,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,六角自鎖螺帽等23項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06075P065,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,翼子板等30項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06077P071,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,左防濺板等37項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06076P066,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,非金屬套圈等18項 ,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06050P033,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,右防濺板等11項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06044P041,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,中心軸承等5項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06020P035,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,後蓋電子包等6項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06039P037,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,調節器等9項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06043P031,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,變速箱機油心子等16項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR06053P025,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,引擎汽門頂桿總成等5項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR05099P066,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,空氣濾清器1項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
53339852,GR05090P064,金榮祥企業有限公司,臺北市士林區延平北路6段150巷14號,中華民國(Republic of China (Taiwan)),3.5.47,國防部陸軍司令部,新北市鶯歌區八德路99號,楊凱翔,(02)26705352,劉仲仁,,空氣濾(內)等13項,6 犯第八十七條至第九十二條之罪，經第一審為有罪判決者,113/01/10 00:00,113/01/10 00:00,113/01/11 00:00,3年,116/01/10 23:59,,,,,,一般
