統一編號,公司名稱,電話,進口資格,出口資格,查詢時間
12970733,,,,2025-10-02 10:58:18,
12970760,馥廣實業股份有限公司,02-2732-6575,有 YES,有 YES,2025-10-02 10:58:19
12971037,,,,2025-10-02 10:58:20,
12971085,,,,2025-10-02 10:58:21,
12971141,輝柏股份有限公司,02-25553440,有 YES,有 YES,2025-10-02 10:58:24
12971276,,,,2025-10-02 10:58:25,
12971297,,,,2025-10-02 10:58:27,
12971368,齊韻企業有限公司,02-2788-1708,有 YES,有 YES,2025-10-02 10:58:27
12971536,立弘生化科技股份有限公司,02-27030209,有 YES,有 YES,2025-10-02 10:58:28
12971634,紅蛙國際有限公司,02-29955678,有 YES,有 YES,2025-10-02 10:58:29
12971825,弘旭威科技股份有限公司,886-2-2346-5660,有 YES,有 YES,2025-10-02 10:58:30
12971867,五股王有限公司,03-3814325,有 YES,有 YES,2025-10-02 10:58:31
12972057,磊築國際股份有限公司,02-2784-5950,有 YES,有 YES,2025-10-02 10:58:32
12972161,東方日星國際興業股份有限公司,02-66298356,有 YES,有 YES,2025-10-02 10:58:33
12972752,璞全建設股份有限公司,,有 YES,有 YES,2025-10-02 10:58:33
12972789,旺科智能股份有限公司,02-88098883,有 YES,有 YES,2025-10-02 10:58:34
12973020,研想科技股份有限公司,02-2796-2235,有 YES,有 YES,2025-10-02 10:58:35
12973226,,,,2025-10-02 10:58:36,
12973372,綠緯生化科技股份有限公司,02-26261279,有 YES,有 YES,2025-10-02 10:58:37
12973387,,,,2025-10-02 10:58:38,
12973400,,,,2025-10-02 10:58:39,
12973534,賜建科技股份有限公司,02-82005588,有 YES,有 YES,2025-10-02 10:58:41
12973653,,,,2025-10-02 10:58:42,
12973725,國裕生活股份有限公司,02-27922888,有 YES,有 YES,2025-10-02 10:58:43
12973794,世鵬醫療器材有限公司,27606262,有 YES,有 YES,2025-10-02 10:58:44
12973936,,,,2025-10-02 10:58:45,
12973957,新星有限公司,02-2550-1234,有 YES,有 YES,2025-10-02 10:58:46
12974055,友懋國際科技股份有限公司,02-8227-3260,有 YES,有 YES,2025-10-02 10:58:49
12974203,寶聯光學股份有限公司,02-26972886,有 YES,有 YES,2025-10-02 10:58:50
12974219,,,,2025-10-02 10:58:52,
12974246,寶閥精密工業股份有限公司,886-2-25631098,有 YES,有 YES,2025-10-02 10:58:52
12974273,德森科技股份有限公司,02-22982180,有 YES,有 YES,2025-10-02 10:58:53
12974421,亞諾法生技股份有限公司,87511888,有 YES,有 YES,2025-10-02 10:58:56
12974554,迪克國際企業股份有限公司,25581686,有 YES,有 YES,2025-10-02 10:58:57
12974597,巴星達國際股份有限公司,02-87513322#212,有 YES,有 YES,2025-10-02 10:58:58
12974689,向輝實業股份有限公司,03-490-5015,有 YES,有 YES,2025-10-02 10:58:59
12974745,,,,2025-10-02 10:59:00,
12974999,室冶國際設計股份有限公司,02-27697711,有 YES,有 YES,2025-10-02 10:59:01
12975012,理大國際多媒體股份有限公司,02-87975338,有 YES,有 YES,2025-10-02 10:59:02
12975218,,,,2025-10-02 10:59:03,
12975250,頂擎一生國際股份有限公司,02-25703299,有 YES,有 YES,2025-10-02 10:59:04
12975266,金和穎貿易股份有限公司,25562566,有 YES,有 YES,2025-10-02 10:59:05
12975385,聯傑科技股份有限公司,02-87978608,有 YES,有 YES,2025-10-02 10:59:06
12975809,傳奇網路遊戲股份有限公司,02-77186620,有 YES,有 YES,2025-10-02 10:59:07
12976053,,,,2025-10-02 10:59:09,
12976069,上達科技股份有限公司,02-2791-7789,有 YES,有 YES,2025-10-02 10:59:10
12976238,大通海產有限公司,02-86461000,有 YES,有 YES,2025-10-02 10:59:11
12976407,集宇企業股份有限公司,02-87919292,有 YES,有 YES,2025-10-02 10:59:12
12976504,威納科技股份有限公司,02-22287108,有 YES,有 YES,2025-10-02 10:59:13
12976602,晨瑋環保工程有限公司,03-4585694,有 YES,有 YES,2025-10-02 10:59:13
12976618,桑斯伯國際有限公司,02-27527252,有 YES,有 YES,2025-10-02 10:59:14
12976906,李恒德工程有限公司,02-87128535,有 YES,有 YES,2025-10-02 10:59:15
12977222,新薪國際有限公司,02-28376318,有 YES,有 YES,2025-10-02 10:59:16
12977308,綾麗有限公司,02-27493778,有 YES,有 YES,2025-10-02 10:59:17
12977341,柏通股份有限公司,02-82273911,有 YES,有 YES,2025-10-02 10:59:18
12977721,,,,2025-10-02 10:59:24,
12977763,,,,2025-10-02 10:59:25,
12977813,越成股份有限公司,02-2632-6650,有 YES,有 YES,2025-10-02 10:59:26
12978030,,,,2025-10-02 10:59:27,
12978123,,,,2025-10-02 10:59:30,
12978192,利誠餐飲有限公司,02-2221-9337,有 YES,有 YES,2025-10-02 10:59:31
12978242,兆網有限公司,02-22390905,有 YES,有 YES,2025-10-02 10:59:32
12978279,醫達科技股份有限公司,02-77087737,有 YES,有 YES,2025-10-02 10:59:34
12978313,利茂興業國際有限公司,07-3719979,有 YES,有 YES,2025-10-02 10:59:36
12978469,普達國際企業有限公司,02-27939308,有 YES,有 YES,2025-10-02 10:59:37
12978496,,,,2025-10-02 10:59:38,
12978735,上洋產業股份有限公司,02-22984567,有 YES,有 YES,2025-10-02 10:59:39
12978897,華晨興業有限公司,02-8647-2158,有 YES,有 YES,2025-10-02 10:59:40
12978931,北台生技醫藥股份有限公司,02-2692-6222,有 YES,有 YES,2025-10-02 10:59:42
12979018,太康精密股份有限公司,02-26983890,有 YES,有 YES,2025-10-02 10:59:42
12979100,思耐得生技股份有限公司,02-2700-6001,有 YES,有 YES,2025-10-02 10:59:44
12979143,鹿洲實業股份有限公司,27685874,有 YES,有 YES,2025-10-02 10:59:45
12979827,凱創實業股份有限公司,02-89352255,有 YES,有 YES,2025-10-02 10:59:47
12979925,新世紀光電股份有限公司,06-5053500,有 YES,有 YES,2025-10-02 10:59:48
12980015,,,,2025-10-02 10:59:49,
12980211,仰勛企業有限公司,03-4861681,有 YES,有 YES,2025-10-02 10:59:50
12980330,,,,2025-10-02 10:59:51,
12980401,竟泰國際有限公司,02-28218018,有 YES,有 YES,2025-10-02 10:59:51
12980465,金達科技股份有限公司,02-25010456,有 YES,有 YES,2025-10-02 10:59:52
12980541,,,,2025-10-02 10:59:53,
12980654,康巨科技股份有限公司,02-2563-9136,無 NO,無 NO,2025-10-02 10:59:54
12980681,,,,2025-10-02 10:59:55,
12980710,全菱電梯股份有限公司,02-25702009,有 YES,有 YES,2025-10-02 10:59:57
12980726,宏信達實業有限公司,02-27690777,有 YES,有 YES,2025-10-02 10:59:58
12980818,,,,2025-10-02 10:59:59,
12980872,,,,2025-10-02 11:00:00,
12980970,,,,2025-10-02 11:00:01,
12980985,台灣費森尤斯卡比股份有限公司,02-23260000#2216,有 YES,有 YES,2025-10-02 11:00:02
12981014,玩偶的家實業股份有限公司,04-25605599,有 YES,有 YES,2025-10-02 11:00:03
12981210,,,,2025-10-02 11:00:04,
12981247,金重慶實業有限公司,04-8280523,有 YES,有 YES,2025-10-02 11:00:05
12981324,宏揚環保工程有限公司,03-3749595,有 YES,有 YES,2025-10-02 11:00:06
12981339,宏湃企業股份有限公司,02-22999639,有 YES,有 YES,2025-10-02 11:00:07
12981393,笠豐食品有限公司,04-25327288,有 YES,有 YES,2025-10-02 11:00:07
12981464,,,,2025-10-02 11:00:09,
12981470,翔勝鎂股份有限公司,04-22620052,有 YES,有 YES,2025-10-02 11:00:10
12981534,,,,2025-10-02 11:00:11,
12981751,,,,2025-10-02 11:00:12,
12982077,,,,2025-10-02 11:00:13,
12982169,碩奇科技股份有限公司,02-22677231,有 YES,有 YES,2025-10-02 11:00:14
12982219,創平科技有限公司,03-5544029,有 YES,有 YES,2025-10-02 11:00:15
12982230,,,,2025-10-02 11:00:16,
12982294,貝迪企業有限公司,22974220,有 YES,有 YES,2025-10-02 11:00:17
12982436,,,,2025-10-02 11:00:18,
12982533,思柏國際有限公司,03-2126298,有 YES,有 YES,2025-10-02 11:00:19
12982631,威尼斯影城股份有限公司,03-2805018,有 YES,有 YES,2025-10-02 11:00:20
12982674,優士威精密股份有限公司,03-4117922,無 NO,無 NO,2025-10-02 11:00:21
12982695,程宥寶特瓶有限公司,06-5703169,有 YES,有 YES,2025-10-02 11:00:22
12982793,,,,2025-10-02 11:00:24,
12982858,華格科技股份有限公司,86716551,有 YES,有 YES,2025-10-02 11:00:25
12982864,,,,2025-10-02 11:00:25,
12982983,塑懋機械有限公司,04-22155733,有 YES,有 YES,2025-10-02 11:00:26
12983189,普頓數位科技有限公司,04-25347534,有 YES,有 YES,2025-10-02 11:00:27
12983195,都訊聯合電訊有限公司,02-25538883,有 YES,有 YES,2025-10-02 11:00:29
12983245,橋煒機械企業有限公司,02-2995-3380,有 YES,有 YES,2025-10-02 11:00:31
12983385,,,,2025-10-02 11:00:32,
12983625,順珏工程股份有限公司,03-6667998,有 YES,有 YES,2025-10-02 11:00:34
12983694,上古國際藝術股份有限公司,02-27317460,有 YES,有 YES,2025-10-02 11:00:35
12983701,世和豐科技企業股份有限公司,07-813-0209,有 YES,有 YES,2025-10-02 11:00:36
12983884,督洋生技股份有限公司,03-3960707,有 YES,有 YES,2025-10-02 11:00:36
12983940,,,,2025-10-02 11:00:37,
12983961,美聯台生技股份有限公司,06-2240653,有 YES,有 YES,2025-10-02 11:00:38
12984005,循天航空股份有限公司,02-27112998,有 YES,有 YES,2025-10-02 11:00:39
12984841,康鑫科技股份有限公司,02-8511-3206,有 YES,有 YES,2025-10-02 11:00:40
12984878,,,,2025-10-02 11:00:42,
12984933,,,,2025-10-02 11:00:45,
12985139,長泰科技有限公司,02-27555525,有 YES,有 YES,2025-10-02 11:00:47
12985145,冠東國際實業有限公司,07-3900985,有 YES,有 YES,2025-10-02 11:00:48
12985172,淞暘興業股份有限公司,04-7810106,有 YES,有 YES,2025-10-02 11:00:49
12985187,烽碩資通科技有限公司,03-5584442,有 YES,有 YES,2025-10-02 11:00:50
12985503,,,,2025-10-02 11:00:51,
12985686,正港塑膠股份有限公司,02-22070798,有 YES,有 YES,2025-10-02 11:00:52
12986159,奇享不銹鋼工業有限公司,02-26195835,有 YES,有 YES,2025-10-02 11:00:55
12986263,甲蟲興業有限公司,82277668,有 YES,有 YES,2025-10-02 11:00:56
12986518,聯成數網股份有限公司,0225567226,有 YES,有 YES,2025-10-02 11:00:57
12986572,,,,2025-10-02 11:00:58,
12986622,,,,2025-10-02 11:00:59,
12986812,泰衛化工原料有限公司,02-22898188,有 YES,有 YES,2025-10-02 11:01:00
12986860,,,,2025-10-02 11:01:02,
12986995,梅花長榮企業股份有限公司,04-7981858,有 YES,有 YES,2025-10-02 11:01:03
12987072,能高電子股份有限公司,02-27291308,有 YES,有 YES,2025-10-02 11:01:04
12987191,奕基股份有限公司,02-8688-3196,有 YES,有 YES,2025-10-02 11:01:05
12987283,圖像科技股份有限公司,02-27967771,有 YES,有 YES,2025-10-02 11:01:06
12987312,,,,2025-10-02 11:01:07,
12987328,,,,2025-10-02 11:01:07,
12987349,,,,2025-10-02 11:01:09,
12987426,,,,2025-10-02 11:01:10,
12987501,傳典工程股份有限公司,03-5501179,有 YES,有 YES,2025-10-02 11:01:11
12987777,簾美股份有限公司,03-4603058,有 YES,有 YES,2025-10-02 11:01:12
12987925,,,,2025-10-02 11:01:16,
12988121,易達網路資訊有限公司,02-22990618,有 YES,有 YES,2025-10-02 11:01:17
12988157,旭丞光電股份有限公司,02-22626589,有 YES,有 YES,2025-10-02 11:01:18
12988190,,,,2025-10-02 11:01:19,
12988396,長朋精密機械股份有限公司,02-2218-1189,有 YES,有 YES,2025-10-02 11:01:20
12988451,銘利鋁業有限公司,03-3500080,有 YES,有 YES,2025-10-02 11:01:21
12988537,北辰商行有限公司,02-2212-4571,有 YES,有 YES,2025-10-02 11:01:23
12988620,伍冠興業有限公司,03-4831075,有 YES,有 YES,2025-10-02 11:01:24
12988831,,,,2025-10-02 11:01:25,
12988966,韋佶實業有限公司,04-22652229,有 YES,有 YES,2025-10-02 11:01:25
12988972,利吉印刷有限公司,08-7520998,有 YES,有 YES,2025-10-02 11:01:27
12989070,佳興國際科技有限公司,04-24064084,有 YES,有 YES,2025-10-02 11:01:28
12989472,威赫科技工業股份有限公司,04-2359-9798,有 YES,有 YES,2025-10-02 11:01:30
12989536,,,,2025-10-02 11:01:30,
12989634,,,,2025-10-02 11:01:33,
12989727,竹安興業有限公司,03-5981711-707,有 YES,有 YES,2025-10-02 11:01:34
12989780,六禾鋁業有限公司,02-22961255,有 YES,有 YES,2025-10-02 11:01:35
12989819,歐貿實業股份有限公司,04-7321651,有 YES,有 YES,2025-10-02 11:01:37
12990007,,,,2025-10-02 11:01:38,
12990251,,,,2025-10-02 11:01:41,
12990288,中音科技國際有限公司,02-82528080,有 YES,有 YES,2025-10-02 11:01:42
12990576,杜威海外教育股份有限公司,04-23813698#264,有 YES,有 YES,2025-10-02 11:01:43
12990631,,,,2025-10-02 11:01:44,
12990745,騏寶有限公司,89721856,有 YES,有 YES,2025-10-02 11:01:45
12990908,,,,2025-10-02 11:01:46,
12990941,大漢海事工程股份有限公司,04-26561747,有 YES,有 YES,2025-10-02 11:01:49
12991272,環宇電研股份有限公司,03-4228279,有 YES,有 YES,2025-10-02 11:01:50
12991287,久利氣體工業有限公司,07-6263383,有 YES,有 YES,2025-10-02 11:01:51
12991364,青言電腦有限公司,03-3852699,有 YES,有 YES,2025-10-02 11:01:53
12991408,侑特科技股份有限公司,07-6167685,有 YES,有 YES,2025-10-02 11:01:53
12991646,,,,2025-10-02 11:01:54,
12991723,六協興業股份有限公司,04-2279-1107,有 YES,有 YES,2025-10-02 11:01:55
12991809,,,,2025-10-02 11:01:56,
12991836,,,,2025-10-02 11:01:57,
12992217,,,,2025-10-02 11:01:59,
12992265,越霸貿易股份有限公司,03-4880946,有 YES,有 YES,2025-10-02 11:02:00
12992342,,,,2025-10-02 11:02:01,
12992477,偉勝科技有限公司,03-4093680,有 YES,有 YES,2025-10-02 11:02:02
12992531,,,,2025-10-02 11:02:03,
12992595,極致科技有限公司,03-5520591,有 YES,有 YES,2025-10-02 11:02:04
12992602,,,,2025-10-02 11:02:05,
12992639,鴻騏新技股份有限公司,03-3110588,有 YES,有 YES,2025-10-02 11:02:05
12993285,國盛鋼鐵股份有限公司,04-7633227,有 YES,有 YES,2025-10-02 11:02:06
12993356,全祐欣業有限公司,02-22265290,有 YES,有 YES,2025-10-02 11:02:07
12993433,辰泰國際股份有限公司,04-23399245,有 YES,有 YES,2025-10-02 11:02:10
12993546,,,,2025-10-02 11:02:11,
12993790,,,,2025-10-02 11:02:12,
12993911,,,,2025-10-02 11:02:13,
12994236,藍斯頓機械科技股份有限公司,03-4970929,有 YES,有 YES,2025-10-02 11:02:13
12994279,金桃園科技有限公司,03-4200810,有 YES,有 YES,2025-10-02 11:02:14
12994377,,,,2025-10-02 11:02:15,
12994496,,,,2025-10-02 11:02:16,
12994550,台耀科技股份有限公司,03-3870088,有 YES,有 YES,2025-10-02 11:02:17
12994664,汶宏企業有限公司,08-8350756,有 YES,有 YES,2025-10-02 11:02:18
12994812,鉅崙實業股份有限公司,049-2259969,有 YES,有 YES,2025-10-02 11:02:19
12995024,,,,2025-10-02 11:02:19,
12995143,阿達特科技股份有限公司,02-82262279,有 YES,有 YES,2025-10-02 11:02:20
12995241,普萊斯科技股份有限公司,03-5583875,有 YES,有 YES,2025-10-02 11:02:21
12995333,聯順益工業股份有限公司,03-3805678,有 YES,有 YES,2025-10-02 11:02:22
12995376,京旺有限公司,04-8236476,有 YES,有 YES,2025-10-02 11:02:23
12995586,台灣黃記企業股份有限公司,05-6620620,有 YES,有 YES,2025-10-02 11:02:24
12995592,東方聚利食品工業有限公司,02-26943692,有 YES,有 YES,2025-10-02 11:02:25
12995615,宇鋒科技股份有限公司,03-6589435,有 YES,有 YES,2025-10-02 11:02:26
12995636,台寶國際實業有限公司,03-4205022,有 YES,有 YES,2025-10-02 11:02:26
12995707,,,,2025-10-02 11:02:27,
12995925,景誠汽車股份有限公司,049-2325299,有 YES,有 YES,2025-10-02 11:02:29
12995946,玉景科技股份有限公司,02-22689509,有 YES,有 YES,2025-10-02 11:02:29
12996234,特優科技有限公司,05-5847949,有 YES,有 YES,2025-10-02 11:02:30
12996375,元笙有限公司,03-3866513,有 YES,有 YES,2025-10-02 11:02:31
12996403,,,,2025-10-02 11:02:32,
12996516,洽維興業股份有限公司,04-26312111,有 YES,有 YES,2025-10-02 11:02:33
12996852,家潔企業有限公司,03-9606655,有 YES,有 YES,2025-10-02 11:02:33
12996939,,,,2025-10-02 11:02:34,
12997064,塔塔加工業股份有限公司,0919-898600,有 YES,有 YES,2025-10-02 11:02:35
12997070,,,,2025-10-02 11:02:36,
12997162,晉禾五金股份有限公司,04-26301799#25,有 YES,有 YES,2025-10-02 11:02:37
12997249,南東電子股份有限公司,02-86472215,有 YES,有 YES,2025-10-02 11:02:38
12997352,泓樺塑膠企業有限公司,06-2669758,有 YES,有 YES,2025-10-02 11:02:39
12997487,家家買生活百貨有限公司,034826709,有 YES,有 YES,2025-10-02 11:02:40
12997584,天熙科技有限公司,03-3682577,有 YES,有 YES,2025-10-02 11:02:41
12997590,,,,2025-10-02 11:09:57,
12997698,,,,2025-10-02 11:09:58,
12997819,新視代科技股份有限公司,06-2798080,有 YES,有 YES,2025-10-02 11:09:59
12997825,佶擎機械有限公司,04-23830179,有 YES,有 YES,2025-10-02 11:10:01
12998042,,,,2025-10-02 11:10:03,
12998107,,,,2025-10-02 11:10:03,
12998177,萬世盛工程顧問股份有限公司,02-89111552,有 YES,有 YES,2025-10-02 11:10:05
12998275,,,,2025-10-02 11:10:08,
12998319,佳麗化工有限公司,02-25462693,有 YES,有 YES,2025-10-02 11:10:09
12998373,,,,2025-10-02 11:10:10,
12998417,,,,2025-10-02 11:10:11,
12998535,,,,2025-10-02 11:10:12,
12998562,和勤精機控股股份有限公司,04-8825369,有 YES,有 YES,2025-10-02 11:10:13
12998628,,,,2025-10-02 11:10:13,
12998747,羅布森股份有限公司,04-23726611,有 YES,有 YES,2025-10-02 11:10:14
12998802,豐承閥業有限公司,03-363-2641,有 YES,有 YES,2025-10-02 11:10:15
12998839,,,,2025-10-02 11:10:17,
12998845,,,,2025-10-02 11:10:19,
12999056,,,,2025-10-02 11:10:20,
12999128,澤昌科技股份有限公司,03-4971382,有 YES,有 YES,2025-10-02 11:10:21
12999133,,,,2025-10-02 11:10:22,
12999176,連勝通運有限公司,07-7991383,有 YES,有 YES,2025-10-02 11:10:24
12999181,得林通運股份有限公司,07-8225535,有 YES,有 YES,2025-10-02 11:10:25
12999247,,,,2025-10-02 11:10:27,
12999274,資登企業有限公司,04-8884736,有 YES,有 YES,2025-10-02 11:10:29
12999318,,,,2025-10-02 11:10:30,
12999372,成偉食品股份有限公司,04-36002626,有 YES,有 YES,2025-10-02 11:10:32
12999400,,,,2025-10-02 11:10:33,
12999611,,,,2025-10-02 11:10:37,
12999892,全暉橡膠股份有限公司,02-86932006,有 YES,有 YES,2025-10-02 11:10:39
12999963,欣菱股份有限公司,02-29125959,有 YES,有 YES,2025-10-02 11:10:40
12999984,,,,2025-10-02 11:10:41,
13000192,事欣科技股份有限公司,03-4575535,有 YES,有 YES,2025-10-02 11:10:43
13000257,建伸電機有限公司,03-3195333,有 YES,有 YES,2025-10-02 11:10:44
13000382,塑吉股份有限公司,03-4603385,有 YES,有 YES,2025-10-02 11:10:47
13000453,達邦蛋白生技股份有限公司,06-384-0771,有 YES,有 YES,2025-10-02 11:10:48
13000539,,,,2025-10-02 11:10:49,
13000812,華越科技股份有限公司,03-4335459,有 YES,有 YES,2025-10-02 11:10:50
13001024,日騰興電子企業有限公司,02-66328971,有 YES,有 YES,2025-10-02 11:10:51
13001072,真鍋事業股份有限公司,03-346-5300,有 YES,有 YES,2025-10-02 11:10:52
13001495,,,,2025-10-02 11:10:53,
13001679,,,,2025-10-02 11:10:54,
13001684,光弘精材科技股份有限公司,03-3112203,有 YES,有 YES,2025-10-02 11:10:55
13001832,,,,2025-10-02 11:10:55,
13001853,,,,2025-10-02 11:10:56,
13001880,,,,2025-10-02 11:10:57,
13001973,達和國際實業有限公司,03-3472588,有 YES,有 YES,2025-10-02 11:10:58
13002305,萬運工業股份有限公司,04-22737209,有 YES,有 YES,2025-10-02 11:11:00
13002375,印象模型有限公司,02-2682-2822,有 YES,有 YES,2025-10-02 11:11:01
13002473,,,,2025-10-02 11:11:02,
13002635,,,,2025-10-02 11:11:03,
13002852,自在科技環保股份有限公司,03-335-5678,有 YES,有 YES,2025-10-02 11:11:04
13002889,創偉家俱股份有限公司,037-232828,有 YES,有 YES,2025-10-02 11:11:05
13003091,,,,2025-10-02 11:11:05,
13003141,紅彤企業股份有限公司,05-2814752#205,有 YES,有 YES,2025-10-02 11:11:07
13003199,,,,2025-10-02 11:11:10,
13003254,,,,2025-10-02 11:11:10,
